# event# KE_neutrino(MeV) cos(theta_e+)_wrt_neutrino_momentum_direction KE_e+(MeV) cos(theta_neutron)_wrt_neutrino_momentum_direction KE_neutron(MeV)
      6377  8.177    0.4955759658     6.341495278    0.6280719191   0.03095872182
      6378  8.178    0.5942312726     6.348343393    0.5987966109   0.02511060705
      6379  8.179   -0.1547677382     6.305114905    0.8086685668   0.06933909536
      6380   8.18   -0.2978461739      6.29771198    0.8440722747   0.07774202036
      6381  8.181    0.8853327543     6.368676417     0.551147003  0.007777583418
      6382  8.182    0.2855793424     6.334009832    0.6898016666   0.04344416811
      6383  8.183    0.2992035858     6.335804724    0.6858638647   0.04264927611
      6384  8.184  -0.02685120748     6.317545252    0.7757107093   0.06190874751
      6385  8.185     0.444506926     6.346397737    0.6431776631   0.03405626327
      6386  8.186    0.1951427627     6.332612996    0.7154565333   0.04884100422
      6387  8.187    0.0955395326     6.327714592    0.7429760225   0.05473940761
      6388  8.188   -0.6113550258     6.287209172    0.9169968951   0.09624482772
      6389  8.189      0.34808886     6.344636924    0.6715890012   0.03981707551
      6390   8.19   -0.3971770583     6.301682617    0.8678022324   0.08377138275
      6391  8.191   -0.3605318037      6.30480862     0.859102466   0.08164537961
      6392  8.192    0.9190005967     6.381674775    0.5689855228  0.005779224933
      6393  8.193   -0.3760214457      6.30585698    0.8627812566   0.08259701975
      6394  8.194   -0.4256194257     6.303926678    0.8744795402   0.08552732193
      6395  8.195    0.7941128113     6.377183173    0.5486987648    0.0132708273
      6396  8.196   -0.9906240669     6.272906228    0.9980813264    0.1185477717
      6397  8.197   -0.1182839894     6.324936653    0.7992978253   0.06751734703
      6398  8.198    0.7294181003     6.376297786    0.5614930919   0.01715621447
      6399  8.199   -0.4904006347     6.305013814    0.8895202078   0.08944018613
      6400    8.2   -0.8434844287     6.285346839    0.9674474787    0.1101071608
      6401  8.201   0.05062876036     6.338852869    0.7550134853    0.0576011312
      6402  8.202   0.03189405845     6.338728308    0.7600268139   0.05872569232
      6403  8.203   -0.5546719939     6.305149539     0.904202326   0.09330446074
      6404  8.204   -0.1622425998     6.329216007    0.8104166941   0.07023799259
      6405  8.205    0.8850977714     6.392618165    0.5502315217  0.007835835246
      6406  8.206    0.3660228592     6.362529085    0.6661261539   0.03892491487
      6407  8.207   0.03804280981     6.344015852    0.7583444277   0.05843814832
      6408  8.208    -0.830027665     6.293900833    0.9645884815    0.1095531666
      6409  8.209    0.0169574907     6.344734541    0.7639585173   0.05971945945
      6410   8.21    0.8090566285     6.393032307    0.5463394661   0.01242169274
      6411  8.211   -0.4364773906     6.319904043    0.8769648734   0.08654995718
      6412  8.212    0.3604754275      6.36813703    0.6676825758   0.03931696956
      6413  8.213    0.6699953345     6.387662595    0.5765233262   0.02079140493
      6414  8.214    -0.309762849     6.330309651    0.8468131901   0.07914434854
      6415  8.215    0.2196990438     6.362704494     0.708257869   0.04774950553
      6416  8.216   -0.4446304352      6.32430971    0.8788531624   0.08714428976
      6417  8.217    0.8694127593     6.403649721    0.5462225413  0.008804279463
      6418  8.218    -0.497078869     6.323172405    0.8910036581   0.09028159473
      6419  8.219   -0.4898291426      6.32457597    0.8893302032   0.08987803004
      6420   8.22    0.4844156192     6.383479164     0.630766404   0.03197483555
      6421  8.221   -0.8834016849     6.303398216    0.9758447082    0.1130557836
      6422  8.222    -0.186167052     6.345464556    0.8163361336   0.07198944362
      6423  8.223   0.03606283059     6.359652685    0.7587547901   0.05880131545
      6424  8.224   -0.4481442291     6.331918992    0.8796472445   0.08753500775
      6425  8.225    0.1879726592     6.370684116    0.7170988699   0.04976988409
      6426  8.226    0.7628173144     6.406191307    0.5534298026   0.01526269323
      6427  8.227   0.01639827713     6.362419207    0.7639766961   0.06003479317
      6428  8.228    0.1451157122     6.371084065    0.7290147494   0.05236993463
      6429  8.229    0.5353175993     6.395465717     0.615392528   0.02898828264
      6430   8.23   -0.8726262245     6.312763497    0.9735751503    0.1126905028
      6431  8.231    0.9201915087       6.4206962    0.5684648272  0.005757799581
      6432  8.232   -0.6364964638     6.328605695    0.9225116113   0.09884830492
      6433  8.233   -0.4740633913     6.339178096    0.8856442553   0.08927590396
      6434  8.234    -0.713005221     6.326041059    0.9393653839     0.103412941
      6435  8.235   0.06028942298     6.372915475    0.7521496769   0.05753852499
      6436  8.236    -0.705003941     6.328458747    0.9376137953    0.1029952532
      6437  8.237   -0.1214621156     6.364035606    0.7998752498   0.06841839409
      6438  8.238   0.03507378139     6.374362686    0.7589080318   0.05909131445
      6439  8.239   -0.1544471388     6.364033403     0.808254194   0.07042059677
      6440   8.24    0.9128210158     6.429236918    0.5623171454  0.006217081631
      6441  8.241    0.8263201653     6.424984116    0.5439287789   0.01146988369
      6442  8.242    0.5427656546     6.408818276    0.6129576934    0.0286357241
      6443  8.243    0.2992548072     6.395135773    0.6851853816    0.0433182268
      6444  8.244    0.7577042659     6.423812456    0.5540428874    0.0156415436
      6445  8.245   0.05742097879     6.382593332    0.7528468893   0.05786066758
      6446  8.246   -0.5641310178     6.346529942    0.9062409841   0.09492405784
      6447  8.247    0.4986646669     6.411116268    0.6260970462   0.03133773185
      6448  8.248   -0.7026384259     6.340274548    0.9370774824    0.1031794524
      6449  8.249    -0.318771095     6.364043933    0.8488456394   0.08041006674
      6450   8.25    0.7873204504     6.431588197    0.5482983319   0.01386580328
      6451  8.251    0.8510018052     6.436457648     0.543297947  0.009996351967
      6452  8.252   -0.8220234066     6.337102126    0.9628479051    0.1103518745
      6453  8.253  -0.07063032035     6.382792918    0.7866839358   0.06566108249
      6454  8.254    0.1630022265     6.397804214    0.7238151306    0.0516497865
      6455  8.255   -0.4425906911     6.362536355    0.8782515229    0.0879176446
      6456  8.256    0.8126337216     6.439108573    0.5446663803   0.01234542732
      6457  8.257    0.4900546619     6.420514061    0.6285331884   0.03193993858
      6458  8.258    0.4358606064      6.41822445    0.6447570656   0.03522954974
      6459  8.259    0.9790745848     6.452257087    0.7184864902  0.002196913049
      6460   8.26    -0.523276282     6.362613699    0.8969023905   0.09284030087
      6461  8.261    0.7174631651     6.438295636    0.5629847485   0.01815836443
      6462  8.262   -0.3332454856     6.375905215    0.8522847226   0.08154878475
      6463  8.263   -0.5159476944     6.365977696    0.8952148579    0.0924763041
      6464  8.264    0.8784071747     6.451100129    0.5464140931  0.008353871465
      6465  8.265    0.8356020483     6.449483473    0.5427945892   0.01097052736
      6466  8.266     0.958983189     6.458024727    0.6306099105  0.003429272744
      6467  8.267   -0.0485558277     6.397880526    0.7808426261   0.06457347393
      6468  8.268   -0.6980488929     6.360006897     0.936040514    0.1034471034
      6469  8.269    0.4635265777     6.430804076    0.6363231411   0.03364992415
      6470   8.27    0.2756093428     6.420399828    0.6917294225   0.04505417187
      6471  8.271    0.5950578018     6.440787574    0.5969118378   0.02566642609
      6472  8.272  -0.07584028319     6.401153529    0.7879174582    0.0663004709
      6473  8.273   -0.1868955744     6.395455371    0.8162530592   0.07299862859
      6474  8.274   -0.5371996635     6.375441942    0.9000486666   0.09401205827
      6475  8.275   -0.4755505091     6.380103845    0.8858638138   0.09035015509
      6476  8.276    -0.662545213     6.369907937    0.9282071297    0.1015460633
      6477  8.277    0.6079166527      6.44753271    0.5930185592   0.02492128986
      6478  8.278    0.5527582597     6.445161953    0.6093866568   0.02829204704
      6479  8.279     0.773813758     6.459661429    0.5499510522   0.01479257082
      6480   8.28   -0.3524503475     6.392368597    0.8568281849   0.08308540323
      6481  8.281   0.08778105816     6.419885886    0.7443296549   0.05656811352
      6482  8.282    0.2824360421     6.432674421    0.6896320297   0.04477957867
      6483  8.283   -0.6130277198     6.379682937    0.9171713517   0.09877106261
      6484  8.284   -0.8629796966      6.36573614    0.9715067077    0.1137178604
      6485  8.285   0.08932379168     6.423920648    0.7438769185   0.05653335193
      6486  8.286    0.5956174051     6.455723527     0.596484866   0.02573047273
      6487  8.287    0.9625308863     6.479229174    0.6404932968  0.003224826083
      6488  8.288  0.001026594546     6.421527368    0.7676322976   0.06192663247
      6489  8.289    0.7604831741     6.468806582    0.5523660411    0.0156474178
      6490   8.29  -0.01693218062     6.422407684    0.7723771459   0.06304631558
      6491  8.291    0.5513834283     6.457983766    0.6095887643   0.02847023448
      6492  8.292   -0.3725777562     6.402896891    0.8615950178   0.08455710928
      6493  8.293    0.4548357455      6.45406498       0.6385982   0.03438902025
      6494  8.294   -0.6779508879     6.386507762    0.9315786454    0.1029462375
      6495  8.295     0.379477229     6.451443441    0.6610665005   0.03901055896
      6496  8.296    -0.972413281     6.370847781    0.9943303652    0.1206062189
      6497  8.297   -0.3476195475     6.409291832    0.8556040302   0.08316216835
      6498  8.298   -0.9541996997     6.373872013     0.990568031    0.1195819873
      6499  8.299    0.2186675631     6.445589038    0.7077343689   0.04886496216
      6500    8.3    0.2525735409     6.448643941    0.6980454175   0.04681005927
      6501  8.301    0.1142750569     6.441204235    0.7369088466   0.05524976539
      6502  8.302    0.5927569759     6.471443025    0.5970547259   0.02601097514
      6503  8.303   -0.2275980343     6.422419529    0.8262682491   0.07603447066
      6504  8.304    0.7212115116     6.481329508    0.5610948572   0.01812449218
      6505  8.305    0.5666784141     6.472821187    0.6047776323   0.02763281338
      6506  8.306    0.6033227351     6.476066023    0.5938578716   0.02538797656
      6507  8.307   -0.1564427936     6.430654904    0.8083890765   0.07179909595
      6508  8.308    0.3094829265     6.460027587    0.6814996082   0.04342641323
      6509  8.309     0.935741141     6.499557566    0.5823257144  0.004896434083
      6510   8.31   -0.4111567051      6.41816806    0.8706857757   0.08728593954
      6511  8.311   -0.5518604023     6.410648656    0.9032979468   0.09580534374
      6512  8.312    0.8012371822     6.494234142    0.5445431967   0.01321985778
      6513  8.313    0.4286032785     6.472277407    0.6461972726   0.03617659258
      6514  8.314   -0.9512610887     6.389550227    0.9899559393    0.1199037731
      6515  8.315     0.755874515     6.494420602    0.5527214827   0.01603339799
      6516  8.316   -0.5707273423     6.414385126    0.9075704762   0.09706887436
      6517  8.317   -0.7121890876     6.406828021    0.9390634341    0.1056259787
      6518  8.318    0.8472635369     6.503064124     0.541128588   0.01038987563
      6519  8.319   -0.1902759308     6.440372999    0.8168661736   0.07408100117
      6520   8.32    -0.628557255     6.414791277    0.9205701542    0.1006627228
      6521  8.321    0.7140097595     6.497807038    0.5625415202   0.01864696237
      6522  8.322   -0.5440130774     6.421849752    0.9014827638    0.0956042484
      6523  8.323    -0.575972727     6.420891645    0.9087421493   0.09756235545
      6524  8.324    0.3125060475     6.476034354    0.6804419718   0.04341964584
      6525  8.325   -0.6756466525     6.416815333    0.9310181529    0.1036386668
      6526  8.326  -0.06588911638     6.454826582    0.7849943232   0.06662741763
      6527  8.327    0.7279155855     6.504640419    0.5589243899   0.01781358115
      6528  8.328   -0.3160820501     6.441538851    0.8478720001   0.08191514864
      6529  8.329    0.3833957859     6.485342921    0.6594884367   0.03911107933
      6530   8.33    -0.362346991     6.440681764    0.8590105465   0.08477223622
      6531  8.331   -0.5443225112     6.430607967    0.9015311308   0.09584603338
      6532  8.332    0.2153877518     6.477970211    0.7083516105    0.0494837886
      6533  8.333    -0.575878642     6.430644471    0.9086981471    0.0978095288
      6534  8.334    0.3667245707     6.489264628    0.6643759793   0.04018937235
      6535  8.335   0.02536082827     6.469261725    0.7608056545   0.06119227509
      6536  8.336    0.8067892571     6.518501577    0.5431592841   0.01295242323
      6537  8.337    0.2725792271     6.486428459    0.6919068706   0.04602554113
      6538  8.338    0.9411332589     6.528863457    0.5890363949  0.004590543212
      6539  8.339   -0.8709938899     6.418617205    0.9731626459    0.1158367953
      6540   8.34   -0.4206621614     6.446908585    0.8728285564   0.08854541453
      6541  8.341    0.3159216875     6.493055421    0.6792569354    0.0433985789
      6542  8.342   -0.9585030689     6.416240489    0.9914496181    0.1212135115
      6543  8.343   -0.5147203384      6.44411116      0.89471919   0.09434284004
      6544  8.344   -0.4828462629     6.447027578    0.8873552299   0.09242642211
      6545  8.345    0.9066880923     6.533705307    0.5544505074  0.006748692871
      6546  8.346    0.9851527344     6.539607837    0.7614952188  0.001846163131
      6547  8.347   -0.8737221947     6.426212303    0.9737333397    0.1162416974
      6548  8.348    0.8682471355     6.534299405    0.5417684988   0.00915459538
      6549  8.349    0.1804171628     6.492595197    0.7180867212   0.05185880295
      6550   8.35    0.2793084211     6.499690816    0.6898246911   0.04576318368
      6551  8.351  -0.01942794072     6.482252695    0.7726286188   0.06420130541
      6552  8.352   -0.2921665609     6.466493815    0.8419527159   0.08096018454
      6553  8.353   -0.5790008768     6.449947485    0.9093597994   0.09850651456
      6554  8.354   -0.8181253802     6.436375403    0.9619254045    0.1130785967
      6555  8.355    0.6271809754     6.526235308    0.5859676385   0.02421869158
      6556  8.356    0.7713584509      6.53622434    0.5485169698   0.01522966028
      6557  8.357   -0.4850853547     6.459580175    0.8878374999   0.09287382501
      6558  8.358   -0.9847362419     6.430148857    0.9968627313    0.1233051433
      6559  8.359   -0.7568174102     6.444957986    0.9487267145    0.1094960144
      6560   8.36    0.8324082135     6.544029176      0.54015055   0.01142482383
      6561  8.361    0.8549504024     6.546438289    0.5400900794    0.0100157106
      6562  8.362   -0.6040287083     6.457190061    0.9149874775     0.100263939
      6563  8.363   -0.6419446468     6.455849231    0.9234749227    0.1026047692
      6564  8.364   0.06551021803     6.500284602    0.7497525575   0.05916939772
      6565  8.365   -0.9495184985     6.439064503    0.9895827082    0.1213894967
      6566  8.366     -0.63811405     6.459003881    0.9226152182     0.102450119
      6567  8.367    0.2768978802     6.516341619    0.6903479654   0.04611238118
      6568  8.368   -0.1313083433     6.492065229    0.8016509018   0.07138877062
      6569  8.369   -0.7639052426     6.454243067     0.950250047    0.1102109333
      6570   8.37   0.09136926616     6.507794896    0.7426476435    0.0576591037
      6571  8.371   -0.2563238894     6.487303238    0.8330677783   0.07915076191
      6572  8.372   -0.6903660172     6.461650088    0.9341881368    0.1058039124
      6573  8.373  0.003974535968     6.505336933    0.7662612284    0.0631170671
      6574  8.374    0.7502301899     6.552831045    0.5525823429    0.0166229551
      6575  8.375   -0.2310816124     6.492778177    0.8267938675   0.07767582255
      6576  8.376    0.9094468267     6.564831571     0.554958628  0.006622429137
      6577  8.377    0.9907814302     6.570955309    0.8215047505  0.001498690563
      6578  8.378   -0.1405390119     6.501310957    0.8039567912   0.07214304317
      6579  8.379   -0.7072914862     6.467423064    0.9378987532    0.1070309363
      6580   8.38   -0.0113504692     6.511273379      0.77029399   0.06418062124
      6581  8.381    0.5245384541     6.545645093    0.6162853997   0.03080890744
      6582  8.382   -0.1243015062     6.506241812    0.7997767383   0.07121218829
      6583  8.383   -0.0665347632     6.510802049    0.7848117033   0.06765195056
      6584  8.384  -0.05905837752     6.512248235    0.7828502567   0.06720576537
      6585  8.385    0.2982667629     6.535462691    0.6839436222    0.0449913095
      6586  8.386   -0.7215989493     6.473352953    0.9410231692    0.1081010469
      6587  8.387   -0.6723384783     6.477347539    0.9301830451    0.1051064615
      6588  8.388  -0.06240938464     6.515971322    0.7837026297   0.06748267772
      6589  8.389    0.2094860757     6.533874196     0.709496288   0.05057980445
      6590   8.39    0.3536852272     6.543870471    0.6675863125   0.04158352855
      6591  8.391   -0.4327981398     6.495989194    0.8755228842   0.09046480559
      6592  8.392    0.8968925998     6.580014231    0.5479113374  0.007439769395
      6593  8.393    0.5378313949     6.558386429    0.6120726365   0.03006757076
      6594  8.394    0.3118342808     6.545208315    0.6798784036    0.0442456854
      6595  8.395    0.5596516519     6.561742826    0.6054341391   0.02871117382
      6596  8.396   -0.3409562004     6.506552158    0.8536218789   0.08490184211
      6597  8.397  -0.09057326475      6.52306402    0.7909862358   0.06938998003
      6598  8.398     0.547329959     6.563945956    0.6091163044    0.0295080437
      6599  8.399   -0.5597259519      6.49596386    0.9048792993   0.09849013973
      6600    8.4  -0.07723459601     6.526840828    0.7875003619   0.06861317173
      6601  8.401   -0.4363467935     6.505537341     0.876326305   0.09091665904
      6602  8.402   -0.1463553673     6.524504024    0.8053124871   0.07294997566
      6603  8.403    0.8416464473     6.587495668     0.538595752   0.01095833161
      6604  8.404    0.8612031094     6.589731914    0.5392025708  0.009722086118
      6605  8.405   -0.6090374328     6.498766655    0.9160258917    0.1016873448
      6606  8.406   -0.2325632977     6.523066099     0.827018646   0.07838790125
      6607  8.407   -0.2281280817     6.524321833    0.8259094327   0.07813216738
      6608  8.408    0.2236875556     6.553518966    0.7052679879   0.04993503441
      6609  8.409  -0.09757019067      6.53441433    0.7927303492   0.07003967049
      6610   8.41    0.1092298054     6.548320134    0.7374193722   0.05713386579
      6611  8.411   -0.3417561129     6.521175623    0.8537581678   0.08527837713
      6612  8.412    -0.113457555     6.536369207    0.7968189358   0.07108479291
      6613  8.413   -0.3392048692     6.523290551    0.8531346124   0.08516344851
      6614  8.414    0.2688520402     6.562280219     0.692203205   0.04717378121
      6615  8.415  -0.02698544739     6.544718313    0.7742107008   0.06573568749
      6616  8.416    0.5783168972     6.583770901    0.5994590437   0.02768309884
      6617  8.417    0.9416198684     6.607818137    0.5865037324  0.004635862893
      6618  8.418    0.6878405851     6.592693056    0.5674720005   0.02076094443
      6619  8.419    0.7524870727     6.597789378     0.551029877   0.01666462205
      6620   8.42    0.9304095893     6.610101068    0.5711800715  0.005352931928
      6621  8.421   -0.7721486283     6.504252691    0.9519743979    0.1122013093
      6622  8.422   -0.6029838696     6.515698514    0.9146282806    0.1017554862
      6623  8.423    0.1306398693     6.562475799    0.7313818436   0.05597820138
      6624  8.424   -0.2659949227     6.538617259    0.8352212971   0.08083674086
      6625  8.425    0.7874412998     6.605987958    0.5437972351    0.0144660425
      6626  8.426    0.8181203986       6.6089373    0.5394139465   0.01251670044
      6627  8.427    0.6725460403     6.600675033    0.5715551273   0.02177896732
      6628  8.428    -0.547463418     6.524992264    0.9020133326   0.09846173628
      6629  8.429   0.05840491736     6.563846702    0.7512024921    0.0606072981
      6630   8.43    0.5133873248     6.593555341    0.6189473071   0.03189865882
      6631  8.431  -0.04727987852     6.559175396    0.7794666266    0.0672786037
      6632  8.432     0.651659003     6.604319748    0.5774282582   0.02313425229
      6633  8.433    0.9639878711     6.625232977    0.6387279192  0.003221023383
      6634  8.434    -0.556427659      6.53028316    0.9040462227   0.09917084046
      6635  8.435   -0.8966778899     6.510134217    0.9785200965    0.1203197835
      6636  8.436   -0.7699776897     6.518956473    0.9514878821     0.112497527
      6637  8.437    0.5408589831     6.602244185    0.6104799689   0.03020981474
      6638  8.438   -0.8159361798     6.518046982    0.9613826804    0.1154070176
      6639  8.439   -0.5309338244     6.536746025    0.8981994152    0.0977079747
      6640   8.44    0.6534908013     6.612390419    0.5767495478   0.02306358051
      6641  8.441    -0.350586893     6.549966886    0.8557761058   0.08648711427
      6642  8.442   -0.4037684961     6.547616653     0.868495503    0.0898373471
      6643  8.443    -0.746601155     6.527208762    0.9464043036    0.1112452377
      6644  8.444    0.7766643129     6.624232212    0.5453261349   0.01522178831
      6645  8.445   -0.3914642571      6.55131826     0.865558114      0.08913574
      6646  8.446   -0.4840579727     6.546501212    0.8873498889    0.0949527881
      6647  8.447   -0.8405558807     6.525251345    0.9666344573    0.1172026547
      6648  8.448   -0.8989338563     6.522594396    0.9789882468    0.1208596037
      6649  8.449   -0.3036842686     6.560733545    0.8443671293   0.08372045451
      6650   8.45   -0.7003096286     6.536895135    0.9362588879    0.1085588648
      6651  8.451 -0.0007505426183     6.581769211    0.7669971911   0.06468478927
      6652  8.452    0.7799982014     6.632416166    0.5444890175   0.01503783392
      6653  8.453    0.2681761975     6.600768581    0.6920099976   0.04768541944
      6654  8.454    0.4628087138     6.614137948     0.634007741   0.03531605154
      6655  8.455    0.5761253289     6.622359479    0.5994877148   0.02809452057
      6656  8.456   -0.7243265416     6.541229665    0.9415239204    0.1102243347
      6657  8.457   -0.7665895289     6.539563913    0.9507302814    0.1128900866
      6658  8.458    0.9715389414     6.650704203     0.667732738  0.002749797148
      6659  8.459     0.282073603     6.607579971     0.687904282   0.04687402865
      6660   8.46   -0.8749201009     6.535720516    0.9739189677    0.1197334839
      6661  8.461   0.01395150973      6.59253573    0.7629913388   0.06391827015
      6662  8.462  -0.03651155485     6.590324412    0.7764321072   0.06712958765
      6663  8.463    0.8656588513     6.648883096    0.5378103828  0.009570904161
      6664  8.464   -0.5550996084     6.559605487    0.9036735517   0.09984851345
      6665  8.465    0.8346861429     6.648885404    0.5370457433   0.01156859551
      6666  8.466    0.6820195741     6.640071644    0.5681332808   0.02138235603
      6667  8.467    0.5184257408     6.630580369    0.6168712695   0.03187363068
      6668  8.468    0.5369048985     6.632755623    0.6112152402   0.03069837749
      6669  8.469   -0.2544159163     6.583416789    0.8321628616   0.08103721073
      6670   8.47   -0.2304972489     6.585907473    0.8262102819   0.07954652744
      6671  8.471    0.4878251208     6.632588446    0.6261568604   0.03386555367
      6672  8.472   -0.3647502498     6.579388577    0.8590721119    0.0880654227
      6673  8.473   -0.2144605154     6.589861279    0.8221849962   0.07859272086
      6674  8.474   -0.1919645802     6.592265158    0.8165209702   0.07718884168
      6675  8.475    0.4039931623     6.631184962    0.6515491361   0.03926903847
      6676  8.476   0.01638755016     6.607447173    0.7622349444   0.06400682674
      6677  8.477    0.1808985788     6.618907845    0.7168228361   0.05354615524
      6678  8.478   -0.3713051546     6.584840281    0.8606245916   0.08861371885
      6679  8.479   -0.6666129446     6.567208634    0.9287603121     0.107245366
      6680   8.48    0.7440610286     6.657995901    0.5516013671   0.01745809866
      6681  8.481   -0.5201892694     6.578373645    0.8956223829   0.09808035466
      6682  8.482    0.6105059911     6.651381755    0.5886750277   0.02607224549
      6683  8.483     0.804320144     6.664873742    0.5396154075   0.01358025817
      6684  8.484     0.233613167     6.629182857     0.701706845   0.05027114311
      6685  8.485  -0.08952164697     6.609559021    0.7902026565   0.07089497852
      6686  8.486   -0.4339511241     6.588697333    0.8754993558    0.0927566672
      6687  8.487    0.9626448797     6.679113695    0.6318334383  0.003340304794
      6688  8.488   -0.4024065356     6.592646266    0.8680204559   0.09080773357
      6689  8.489    0.3755455851     6.643219909    0.6599322382   0.04123409101
      6690   8.49  -0.08953772811     6.614468246    0.7901781803   0.07098575419
      6691  8.491   -0.3318792605     6.600047293    0.8510667027   0.08640670702
      6692  8.492   -0.2258168873     6.607760101    0.8249407849   0.07969389865
      6693  8.493   -0.9026111588      6.56597312    0.9797408144    0.1224808798
      6694  8.494    0.4407291245      6.65236076    0.6401957145   0.03709323986
      6695  8.495    0.9959059791     6.689270881    0.9002293565    0.0011831195
      6696  8.496     0.557611871     6.661876355    0.6044688009   0.02957764502
      6697  8.497  -0.08666620078     6.621525691    0.7893898386   0.07092830938
      6698  8.498   -0.3275632598     6.607168258    0.8499924625   0.08628574197
      6699  8.499    0.9796293015     6.692211296    0.7113413263  0.002242704241
      6700    8.5   -0.5527438391     6.594838434    0.9030520204    0.1006155662
      6701  8.501   -0.5109513002     6.598460726    0.8934388129   0.09799327433
      6702  8.502    0.4762953431     6.662580855     0.629253206   0.03487314508
      6703  8.503    0.3287849133     6.654063313    0.6737113248   0.04439068662
      6704  8.504   -0.7588043255     6.585700602    0.9489864256    0.1137533981
      6705  8.505    0.6616234919      6.67754353    0.5731869225   0.02291046989
      6706  8.506    0.4945239723     6.667723741    0.6236243002   0.03373025877
      6707  8.507    0.3946848819     6.662268005    0.6539703797   0.04018599514
      6708  8.508   -0.8003628608     6.586959484    0.9579742899    0.1164945157
      6709  8.509   -0.7211743095     6.592936619    0.9407613481    0.1115173813
      6710   8.51 -0.001908764709     6.639721928    0.7669180911   0.06573207191
      6711  8.511    0.3605856998     6.664026145    0.6641588227   0.04242785517
      6712  8.512    0.3733597924     6.665840328    0.6603227409    0.0416136723
      6713  8.513     0.185564864     6.654720249    0.7151875638   0.05373375058
      6714  8.514    0.8800570956     6.700707664    0.5385284165    0.0087463361
      6715  8.515    0.9329936453     6.705159976    0.5704591025  0.005294023851
      6716  8.516    0.4103282252     6.672189177    0.6491395445    0.0392648234
      6717  8.517    0.8771685907      6.70351316    0.5378378021  0.008940839543
      6718  8.518    0.0750707374     6.652537757    0.7459980864   0.06091624257
      6719  8.519  -0.02702049259     6.646959511    0.7735587199   0.06749448858
      6720   8.52   -0.4876888953     6.618470726     0.887992544   0.09698327351
      6721  8.521     0.715691648     6.696972822      0.55785751   0.01948117819
      6722  8.522    0.3327255547     6.673106333    0.6723384446   0.04434766718
      6723  8.523   -0.3517728001     6.630073845    0.8557641179   0.08838015519
      6724  8.524     0.572186531     6.690617362     0.599584566   0.02883663813
      6725  8.525   0.07010878716     6.659110658    0.7473076185   0.06134334213
      6726  8.526   -0.2596923597     6.638901711    0.8332246887    0.0825522894
      6727  8.527    0.6922286381     6.701414183    0.5640893818   0.02103981695
      6728  8.528   -0.3909561201     6.632455609    0.8651586958   0.09099839052
      6729  8.529   -0.1261955705     6.650409313    0.7994616748   0.07404468685
      6730   8.53   -0.8780076443     6.603382144    0.9745321164    0.1220718562
      6731  8.531   -0.4992020335      6.62846573    0.8906393776    0.0979882704
      6732  8.532   -0.0692977393     6.657015086    0.7846441244   0.07043891384
      6733  8.533    0.3850383279     6.687379558    0.6565711359   0.04107444162
      6734  8.534   -0.6416790732     6.622295515     0.923105584    0.1071584848
      6735  8.535    0.9068088015     6.723419701    0.5476643487  0.007034298663
      6736  8.536   -0.5717202188     6.628707177    0.9073033346    0.1027468233
      6737  8.537   -0.1793519091     6.654838234    0.8130212298   0.07761576566
      6738  8.538   -0.3114487999     6.647327205    0.8459132762   0.08612679492
      6739  8.539  -0.02799871145     6.666555912    0.7736936939    0.0678980882
      6740   8.54    0.3594920374     6.692646289    0.6641614606   0.04280771134
      6741  8.541    0.9493062263     6.732203066    0.5951613674  0.004250933559
      6742  8.542   -0.4133799407     6.644695277    0.8704557096   0.09275872336
      6743  8.543   -0.9834528835     6.609277887    0.9965846241    0.1291761132
      6744  8.544    0.9061784432     6.732364198    0.5470022103  0.007089802421
      6745  8.545   -0.7825097595     6.624005143    0.9540839655    0.1164488574
      6746  8.546     0.119074394     6.682959777     0.733621305   0.05849422304
      6747  8.547    0.3667717846     6.700045693    0.6619015657    0.0424083074
      6748  8.548    0.9291688814     6.737871145    0.5647875039  0.005582854976
      6749  8.549    -0.744476974     6.630316719    0.9458110507    0.1141372809
      6750   8.55   -0.9779614001     6.616399521     0.995447757     0.129054479
      6751  8.551   -0.6532428758     6.638095425    0.9256614187    0.1083585749
      6752  8.552   -0.6352472063     6.640220755    0.9216322249    0.1072332453
      6753  8.553    0.3491197652     6.704830683    0.6671197397   0.04362331688
      6754  8.554    0.5770895514     6.720723939    0.5976146158   0.02873006059
      6755  8.555    0.8043483663     6.736640009    0.5377643252   0.01381399134
      6756  8.556    0.4397888849       6.7137214    0.6396964247   0.03773260024
      6757  8.557    0.7779930052      6.73689873    0.5423468965   0.01555526954
      6758  8.558    0.6737603843     6.731040854      0.56870038   0.02241314631
      6759  8.559   -0.8635598789     6.632410831    0.9714514756    0.1220431686
      6760   8.56     0.143240219     6.698327154    0.7267512379   0.05712684583
      6761  8.561    0.2935363352     6.709112652    0.6835179873   0.04734134767
      6762  8.562    0.5222465168     6.725068754    0.6143265745   0.03238524577
      6763  8.563   -0.7058037077     6.646394514    0.9373058676    0.1120594862
      6764  8.564   -0.1901130625     6.680612995    0.8156196841   0.07884100515
      6765  8.565     0.700631205     6.739771388    0.5610170092    0.0206826118
      6766  8.566    -0.413775967     6.668108542    0.8704743994   0.09334545777
      6767  8.567    0.7304467675     6.743726068    0.5530658264   0.01872793202
      6768  8.568    0.5093217948      6.73017188    0.6182182144   0.03328211994
      6769  8.569   -0.8406633399      6.64357121    0.9665668054    0.1208827897
      6770   8.57   -0.4906137423        6.667054    0.8885402823   0.09840000001
